%_HVZ_Medication_user,%_71to80,%_Chronic_Hartfalen_patients,%_DIAB_Medication_user,%_CHOL_Medication_user,%_Unemployment_benefit_user,%_WMO_user,%_Debt,UniqueMed_Count,%_WLZ_user,ZVWKHUISARTS,Projection_demand,wc_name,Total_Population,YEAR,Total cost GP care,WKC,GMN,Wijknaam,model
0.184217435,0.134274422,0.006289936,0.026423107,0.082263491,0.004889257,0.062268364,0.298530343,3.825837688,0.034312502,171.0089866,191.1231765,'s-Gravenhage; Wijk 02 Belgisch Park,8692.126263,2026,1486431.703,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
0.184217435,0.134274422,0.006289936,0.026423107,0.082263491,0.004889257,0.062268364,0.298530343,3.825837688,0.034312502,171.0089866,191.1231765,'s-Gravenhage; Wijk 02 Belgisch Park,8692.126263,2026,1486431.703,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
0.184217435,0.134274422,0.006289936,0.026423107,0.082263491,0.004889257,0.062268364,0.298530343,3.825837688,0.034312502,171.0089866,191.1231765,'s-Gravenhage; Wijk 02 Belgisch Park,8692.126263,2026,1486431.703,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
0.183068313,0.138843116,0.00549906,0.026120846,0.081960605,0.004637582,0.067418241,0.286180183,3.817991404,0.037069694,174.257815,196.2521544,'s-Gravenhage; Wijk 02 Belgisch Park,8749.959596,2027,1524748.841,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
0.183068313,0.138843116,0.00549906,0.026120846,0.081960605,0.004637582,0.067418241,0.286180183,3.817991404,0.037069694,174.257815,196.2521544,'s-Gravenhage; Wijk 02 Belgisch Park,8749.959596,2027,1524748.841,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
0.183068313,0.138843116,0.00549906,0.026120846,0.081960605,0.004637582,0.067418241,0.286180183,3.817991404,0.037069694,174.257815,196.2521544,'s-Gravenhage; Wijk 02 Belgisch Park,8749.959596,2027,1524748.841,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
0.183068313,0.138843116,0.00549906,0.026120846,0.081960605,0.004637582,0.067418241,0.286180183,3.817991404,0.037069694,174.257815,196.2521544,'s-Gravenhage; Wijk 02 Belgisch Park,8749.959596,2027,1524748.841,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
0.183068313,0.138843116,0.00549906,0.026120846,0.081960605,0.004637582,0.067418241,0.286180183,3.817991404,0.037069694,174.257815,196.2521544,'s-Gravenhage; Wijk 02 Belgisch Park,8749.959596,2027,1524748.841,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
0.183068313,0.138843116,0.00549906,0.026120846,0.081960605,0.004637582,0.067418241,0.286180183,3.817991404,0.037069694,174.257815,196.2521544,'s-Gravenhage; Wijk 02 Belgisch Park,8749.959596,2027,1524748.841,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
0.183068313,0.138843116,0.00549906,0.026120846,0.081960605,0.004637582,0.067418241,0.286180183,3.817991404,0.037069694,174.257815,196.2521544,'s-Gravenhage; Wijk 02 Belgisch Park,8749.959596,2027,1524748.841,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
