%_HVZ_Medication_user,%_71to80,%_Chronic_Hartfalen_patients,%_DIAB_Medication_user,%_CHOL_Medication_user,%_Unemployment_benefit_user,%_WMO_user,%_Debt,UniqueMed_Count,%_WLZ_user,wc_name,YEAR,Total_Population,ZVWKHUISARTS,WKC,GMN,Wijknaam,Projection_demand,Total cost GP care,model
0.2934973637961335,0.1124780316344463,0.0193321616871704,0.0615114235500878,0.1581722319859402,0.0123022847100175,0.0597539543057996,0.4042179261862917,4.51636188642926,0.0087873462214411,Leidschendam-Voorburg; Wijk 06 Leidschendam-Zuid,2019,2845,186.319369018079,WK191606,Leidschendam-Voorburg, Wijk 06 Leidschendam-Zuid,186.319369018079,530078.6048564347,Original
0.287719298245614,0.1140350877192982,0.0175438596491228,0.0631578947368421,0.1508771929824561,0.0105263157894736,0.0736842105263157,0.3649122807017544,4.49576903932305,0.0140350877192982,Leidschendam-Voorburg; Wijk 06 Leidschendam-Zuid,2020,2850,187.597555003549,WK191606,Leidschendam-Voorburg, Wijk 06 Leidschendam-Zuid,187.597555003549,534653.0317601146,Original
0.2896551724137931,0.096551724137931,0.0241379310344827,0.0551724137931034,0.1344827586206896,0.0103448275862068,0.0,0.5310344827586206,4.79981718464351,0.0,Leidschendam-Voorburg; Wijk 08 Damlaan,2011,1450,136.962907801418,WK191608,Leidschendam-Voorburg, Wijk 08 Damlaan,136.962907801418,198596.2163120561,Original
0.3201438848920863,0.1007194244604316,0.0287769784172661,0.0575539568345323,0.1510791366906475,0.0107913669064748,0.0,0.5287769784172662,5.00970873786408,0.0,Leidschendam-Voorburg; Wijk 08 Damlaan,2012,1390,136.210295857988,WK191608,Leidschendam-Voorburg, Wijk 08 Damlaan,136.210295857988,189332.31124260332,Original
0.3178571428571428,0.0928571428571428,0.0285714285714285,0.0607142857142857,0.1571428571428571,0.0178571428571428,0.0,0.5535714285714286,4.80386473429952,0.0,Leidschendam-Voorburg; Wijk 08 Damlaan,2013,1400,142.161325564457,WK191608,Leidschendam-Voorburg, Wijk 08 Damlaan,142.161325564457,199025.85579023982,Original
0.3135313531353135,0.0924092409240924,0.0264026402640264,0.0627062706270627,0.1485148514851485,0.0165016501650165,0.0,0.5445544554455446,4.57452574525745,0.0,Leidschendam-Voorburg; Wijk 08 Damlaan,2014,1515,142.128777852802,WK191608,Leidschendam-Voorburg, Wijk 08 Damlaan,142.128777852802,215325.09844699502,Original
0.2977346278317152,0.0938511326860841,0.029126213592233,0.058252427184466,0.1391585760517799,0.0194174757281553,0.0517799352750809,0.5339805825242718,4.71963470319635,0.0097087378640776,Leidschendam-Voorburg; Wijk 08 Damlaan,2015,1545,149.51874916833,WK191608,Leidschendam-Voorburg, Wijk 08 Damlaan,149.51874916833,231006.46746506984,Original
0.3058823529411765,0.0941176470588235,0.0264705882352941,0.0617647058823529,0.1352941176470588,0.0176470588235294,0.0470588235294117,0.5117647058823529,4.67953985209532,0.0088235294117647,Leidschendam-Voorburg; Wijk 08 Damlaan,2016,1700,155.519682444578,WK191608,Leidschendam-Voorburg, Wijk 08 Damlaan,155.519682444578,264383.4601557826,Original
0.3,0.1117647058823529,0.0235294117647058,0.0558823529411764,0.1470588235294117,0.0117647058823529,0.0411764705882352,0.5058823529411764,4.68521594684385,0.0088235294117647,Leidschendam-Voorburg; Wijk 08 Damlaan,2017,1700,158.324723557692,WK191608,Leidschendam-Voorburg, Wijk 08 Damlaan,158.324723557692,269152.0300480764,Original
0.313953488372093,0.1220930232558139,0.0232558139534883,0.0610465116279069,0.1511627906976744,0.0116279069767441,0.0436046511627907,0.4970930232558139,4.85036202735318,0.0,Leidschendam-Voorburg; Wijk 08 Damlaan,2018,1720,174.645679525223,WK191608,Leidschendam-Voorburg, Wijk 08 Damlaan,174.645679525223,300390.5687833835,Original
0.2970027247956403,0.1171662125340599,0.0190735694822888,0.0599455040871934,0.1471389645776566,0.0081743869209809,0.0490463215258855,0.4822888283378747,4.78871090770404,0.0081743869209809,Leidschendam-Voorburg; Wijk 08 Damlaan,2019,1835,188.098815350389,WK191608,Leidschendam-Voorburg, Wijk 08 Damlaan,188.098815350389,345161.3261679638,Original
0.2915531335149863,0.1198910081743869,0.0163487738419618,0.0599455040871934,0.1416893732970027,0.0081743869209809,0.0463215258855585,0.44141689373297,4.61657629744384,0.0054495912806539,Leidschendam-Voorburg; Wijk 08 Damlaan,2020,1835,187.003060200669,WK191608,Leidschendam-Voorburg, Wijk 08 Damlaan,187.003060200669,343150.61546822765,Original
