%_Chronic_Hartfalen_patients,%_CHOL_Medication_user,%_HVZ_Medication_user,%_Above80,%_DIAB_Medication_user,%_Unemployment_benefit_user,%_Debt_Mortgage,UniqueMed_Count_MEAN,%_WLZ_user,%_WMO_user,ZVWKHUISARTS_MEAN,Projection_demand,Wijknaam,WKC,Total_Population,YEAR,Total cost GP care
0.005809149606738281,0.10172548497080854,0.1853698038749183,0.017571136909936995,0.037829803533367026,0.0010026043878678713,0.38434894073732995,3.608784816925668,0.008294626241965726,0.037122045996768556,155.06044485845973,170.44055329234268, Wijk 44 Leidschenveen,WK051844,21569.212121212124,2023.0,3344531.626761634
0.005512749728606733,0.10462543257891539,0.18865540167472927,0.017953046034884304,0.0389001174142366,4.475292973369141e-05,0.3826765228130783,3.6176168732095166,0.008380886364584611,0.039631986011433834,157.30397714897984,174.10726207916554, Wijk 44 Leidschenveen,WK051844,21630.651515151516,2024.0,3402587.51165694
0.005238600923749958,0.10754872771094591,0.19200197632208385,0.018403123496424652,0.03993278785262233,-0.0007253131519461154,0.3843077518145089,3.6260593666717478,0.008750483271961313,0.04243941058353413,159.57611769740086,177.7246724027856, Wijk 44 Leidschenveen,WK051844,21697.646464646463,2025.0,3462426.1859990177
0.004986703192167954,0.11049537036690008,0.195409527816982,0.018921369294558045,0.04092781484852423,-0.00130759385717155,0.3892426277416217,3.634112297312361,0.009403416964095827,0.045544319713069444,161.87686650372277,181.29278426320286, Wijk 44 Leidschenveen,WK051844,21770.196969696968,2026.0,3524091.268623386
0.004757056533860719,0.11346536054677789,0.19887805615942378,0.019507783429284477,0.041885198401942283,-0.0017020891859426159,0.39748115059441674,3.641775665131357,0.01033968744098815,0.04894671340003977,164.2062235679456,184.81159766041733, Wijk 44 Leidschenveen,WK051844,21848.303030303032,2027.0,3587627.331974163
0.004549660948828253,0.11645869825057938,0.20240756134940913,0.020162365900603947,0.04280493851287649,-0.0019087991382593043,0.409023320372894,3.6490494701287353,0.01155929470263829,0.05264659164444511,166.56418889006935,188.28111259442903, Wijk 44 Leidschenveen,WK051844,21931.964646464647,2028.0,3653079.90210406
0.004364516437070557,0.1194753834783045,0.20599804338693808,0.020885116708516473,0.04368703518132686,-0.0019277237141216257,0.42386913707705354,3.6559337123044955,0.013062238749046244,0.05664395444628547,168.95076247009396,191.70132906523796, Wijk 44 Leidschenveen,WK051844,22021.181818181816,2029.0,3720495.458674388
0.004201622998587635,0.12251541622995328,0.20964950227201062,0.021676035853022024,0.04453148840729339,-0.001758862913529573,0.44201860070689525,3.6624283916586386,0.01484851958021201,0.06093880180556084,171.36594430801952,195.07224707284408, Wijk 44 Leidschenveen,WK051844,22115.954545454544,2030.0,3789921.4349550544
0.006600147086188248,0.07280754155005068,0.15818420462646698,0.024597725093364456,0.019310539235905262,0.004134330514622991,0.425778538696355,3.2903948529481823,0.004648496429648941,0.016441841199868024,136.65252932925358,161.79799762683365, Wijk 01,WK060301,4842.0,2021.0,661671.5470122459
0.005811999319658834,0.07308522840537224,0.15790840076422252,0.0253479717589135,0.019006834984630405,0.0028839111038389082,0.4160597362721974,3.2748213089515406,0.0054639344234294306,0.01714367094955372,138.11559857740514,167.02293036428966, Wijk 01,WK060301,4844.585858585859,2022.0,669112.875718218
0.005036083890725846,0.07342703733699829,0.15766276818076463,0.02605111072055336,0.01870548269840019,0.001808705276088298,0.40993974315914294,3.2596741371168574,0.006213335971591105,0.018047576390104098,139.60782151716995,172.1060870458849, Wijk 01,WK060301,4849.656565656565,2023.0,677049.9882377532
0.004272400799389274,0.07383296834492886,0.15744730687609332,0.026707141978284037,0.018406482377214626,0.0009087130313711516,0.4074185593571916,3.244953337444133,0.006896701074133966,0.019153557521519142,141.12919814854806,177.04746767161936, Wijk 01,WK060301,4857.212121212121,2024.0,685494.4519040749
0.003520950045649127,0.07430302142916395,0.15726201685020863,0.027316065532105527,0.0181098340210737,0.00018393436968747873,0.4084961848663435,3.230658909933368,0.007514029731058011,0.02046161434379886,142.6797284715394,181.847072241493, Wijk 01,WK060301,4867.252525252526,2025.0,694458.2687054448
0.0027817316295054018,0.07483719658970356,0.15710689810311051,0.027877881382017838,0.01781553762997742,-0.00036563070896272407,0.4131726196865985,3.2167908545845605,0.008065321942363242,0.02197174685694326,144.25941248614402,186.50490075550587, Wijk 01,WK060301,4879.777777777777,2026.0,703953.8752851636
0.002054745550958097,0.07543549382654767,0.156981950634799,0.028392589528020967,0.017523593203925786,-0.000739982204579456,0.42144786381795674,3.2033491713977122,0.008550577708049657,0.023683955060952326,145.86825019236193,191.02095321365795, Wijk 01,WK060301,4894.787878787879,2027.0,713994.1429415708
0.0013399918100072163,0.07609791313969629,0.15688717444527406,0.02886018997011491,0.0172340007429188,-0.0009391201171627221,0.4333219172604181,3.1903338603728226,0.00896979702811726,0.025598238955826066,147.50624159019307,195.39522961594926, Wijk 01,WK060301,4912.282828282829,2028.0,724592.3776280439
