%_Above80,%_Unemployment_benefit_user,%_Moving_count_above_1,%_DIAB_Medication_user,%_Lung_Cancer_patients,%_Debt_Mortgage,%_JGDHULP_user,%_WMO_user,UniqueMed_Count_MEAN,%_WLZ_user,ZVWKHUISARTS_MEAN,Projection_demand,Wijknaam,WKC,Total_Population,YEAR,Total cost GP care
0.039225739538239546,1.734723475976807e-18,-0.0069403714565004875,0.03643800556770989,0.0,0.4328661783175672,0.0,0.03975943295387735,2.961564109651648,0.0,138.6466931530622,162.54315618512055, Wijk 03,WK060303,423.73737373737373,2025.0,58749.78563405009
0.04195576992451994,0.0,-0.009791463017269457,0.0378601542697645,0.0,0.44205890817001925,0.0,0.04277069895125446,2.8750142425792538,0.0,139.03358180517853,164.42868982108513, Wijk 03,WK060303,432.52525252525254,2026.0,60135.535079775196
0.045757367632367645,-1.734723475976807e-18,-0.013088954056695981,0.0401094910167491,0.0,0.4549934170767504,0.0,0.047237176403843006,2.794479927933128,0.0,140.08591744014626,166.58536245261178, Wijk 03,WK060303,439.45454545454544,2027.0,61561.39317324245
0.05063053266178267,0.0,-0.016832844574780056,0.04318601580866368,0.0,0.47166970503776057,0.0,0.05315886531164303,2.719961165713271,0.0,141.80370005796541,169.01317407970043, Wijk 03,WK060303,444.52525252525254,2028.0,63035.325577282245
0.056575265012765025,0.0,-0.021023134571521655,0.04708972864550824,0.0,0.4920877720530499,0.0,0.060535765674654504,2.6514579559196836,0.0,144.186929658636,171.71212470235113, Wijk 03,WK060303,447.73737373737373,2029.0,64557.877212613115
0.0635915646853147,0.0,-0.025659824046920805,0.05182062952728278,0.0,0.5162476181226181,0.0,0.06936787749287746,2.588970298552365,0.0,147.23560624215798,174.68221432056387, Wijk 03,WK060303,449.0909090909091,2030.0,66122.17225784187
0.047015282937116,0.00594367118011057,0.006668136592063494,0.04293388131550829,0.00252625929253871,0.3826153018259496,0.02854073014714084,0.054805227786287145,4.092316591768038,0.0061896710965602,168.951358370911,176.0289926013247, Wijk 04,WK060304,5180.0,2021.0,875168.036361319
0.043763436539947284,0.004457385179041852,0.0038389311957204124,0.0433792200523641,0.001679239349826315,0.3710332767558955,0.030255512203830284,0.05528470254977644,4.086085026138539,0.0045481427623638845,171.88700357343177,182.27104691082326, Wijk 04,WK060304,5190.737373737374,2022.0,892220.2935083418
0.04074828882392908,0.003216586540520334,0.0011258511542685916,0.04373791878454554,0.0008911739363021264,0.3628618894107076,0.03221147049824272,0.05680700213437184,4.0786839579426175,0.0033701151837886847,174.91890720213343,188.25144576686017, Wijk 04,WK060304,5203.010101010101,2023.0,910104.8410303487
0.03796983978906136,0.002221275264546009,-0.001471103532292,0.04400997751205261,0.00016206305196614628,0.35810113979038605,0.034408605030378125,0.05937212654007337,4.070113387180273,0.0026555883608345918,178.047069257016,193.97018916943543, Wijk 04,WK060304,5216.818181818182,2024.0,928839.1881194422
0.03542808943534416,0.0014714513511188878,-0.003951932863961335,0.0441953962348853,-0.0005080933031816242,0.3567510278949308,0.03684691580023652,0.062980075766881,4.060373313851506,0.002404562293501618,181.2714897380795,199.427277118549, Wijk 04,WK060304,5232.161616161617,2025.0,948441.730712014
0.03312303776277746,0.0009671148002389669,-0.006316636840739433,0.04429417495304361,-0.0011192951291411866,0.35881155372434187,0.0395264028078179,0.06763084981479477,4.049463737956317,0.0026170369817897516,184.5921686453239,204.62270961420091, Wijk 04,WK060304,5249.040404040405,2026.0,968931.7514887456
0.031054684771361255,0.0007082656119062405,-0.008565215462626279,0.04430631366652755,-0.0016715424259125412,0.36428271727861916,0.04244706605312226,0.07332444868381464,4.0373846594947045,0.0032930124256989957,188.00910597874923,209.55648665639114, Wijk 04,WK060304,5267.454545454546,2027.0,990329.419874608
0.029223030461095558,0.0006949037861207139,-0.010697668729621891,0.04423181237533711,-0.0021648351934956903,0.3731645185577628,0.0456089055361496,0.08006087237394063,4.024136078466669,0.004432488625229352,191.52230173835545,214.22860824511974, Wijk 04,WK060304,5287.404040404041,2028.0,1012655.7920388625
0.027628074831980362,0.0009270293228823868,-0.012713996641726254,0.0440706710794723,-0.0025991734318906255,0.3854569575617727,0.049011921256899946,0.08784012088517273,4.0097179948722115,0.006035465580380825,195.1317559241426,218.63907438038663, Wijk 04,WK060304,5308.888888888889,2029.0,1035932.8108950593
0.026269817884015677,0.0014046422221912587,-0.014614199198939366,0.043822889778933116,-0.0029745571410973552,0.4011600342906489,0.052656113215373265,0.09666219421751099,3.9941304087113316,0.00810194329115341,198.83746853611063,222.7878850621919, Wijk 04,WK060304,5331.909090909091,2030.0,1060183.3061010386
0.014864573625349438,-0.006785714285714254,0.012616551280344309,0.023448386810455774,0.0,0.21201313074157901,0.00949969211822659,0.013440135024186662,3.748894206334266,0.0,143.29095130457674,141.42697043537373, Wijk 05,WK060305,1714.0,2021.0,245600.69053604454
0.017533017393973963,-0.009866522366522322,0.01023420501312595,0.02147451421923057,0.0,0.18906558258198972,0.010081417624521064,0.012220194603398061,3.716058730362483,0.0,143.7666534062309,144.23152627423605, Wijk 05,WK060305,1826.707070707071,2022.0,262619.5623090548
0.01999248357215537,-0.012474747474747413,0.007202017360526718,0.0192579445082226,0.0,0.16715398388507402,0.010735153256704972,0.01154384090076515,3.685898441962919,0.0,144.3219016402674,147.0443374214357, Wijk 05,WK060305,1945.3535353535356,2023.0,280757.1215848394
0.022242972159893674,-0.014610389610389546,0.0035199883225466126,0.01679867767743186,0.0,0.1462783346508319,0.011460899014778318,0.011411073916287918,3.6584133411355753,0.0,144.95669600668634,149.86540387697272, Wijk 05,WK060305,2069.939393939394,2024.0,300051.5754795373
0.024284483157188872,-0.016273448773448697,-0.0008118821008143637,0.014096713726858345,0.0,0.12643863487926338,0.012258654898741098,0.011821893649966372,3.633603427880451,0.0,145.67103650548765,152.69472564084708, Wijk 05,WK060305,2200.4646464646466,2025.0,320543.9658441865
